,name,text_clean,Category_New,x,y
307,Regulation (RBAC) 129/2012 by National Civil Aviation Agency - Foreign air transport companies,each foreign air carrier design by the govern of it countri of origin must request anac the issuanc of oper specif day befor the intend begin of schedul oper in brazil the oper must be perform within brazil in accord with oper specif issu by anac which shall includ i the airport to be use and ii the rout and airway to be flown includ rule and oper procedur necessari to prevent air collis,A,9.448061,10.180382
308,Regulation (RBAC) 129/2012 by National Civil Aviation Agency - Foreign air transport companies,each foreign air carrier design by the govern of it countri of origin must request anac the issuanc of oper specif day befor the intend begin of schedul oper in brazil the oper must be perform within brazil in accord with oper specif issu by anac which shall includ i the airport to be use and ii the rout and airway to be flown includ rule and oper procedur necessari to prevent air collis,A,9.411664,10.241462
309,Decree 6780/2009 - Civil Aviation Policy,one of the strateg action of the nation civil aviat polici is to ensur to firm incorpor under brazilian law the exploit of air transport in the nation market,A,9.762108,9.523084
310,Decree 6780/2009 - Civil Aviation Policy,one of the strateg action of the nation civil aviat polici is to ensur to firm incorpor under brazilian law the exploit of air transport in the nation market,B,9.739232,9.48102
311,Ordinance 70/1999 by General Department of Civil Aviation - Codeshare,codeshar oper involv brazilian compani must be approv in advanc by the depart of civil aviat today anac a updat by art of ordin,A,13.60704,8.015522
312,Ordinance 70/1999 by General Department of Civil Aviation  - Codeshare,in intern air transport onli design airlin may oper codeshar flight,A,12.800715,7.204451
313,Ordinance 70/1999 by  General Department of Civil Aviation - Codeshare,domest flight may have the code of the foreign compani but the latter must not transport or commercialis domest traffic,A,10.49802,9.353126
314,Ordinance 70/1999 by  General Department of Civil Aviation - Codeshare,domest flight may have the code of the foreign compani but the latter must not transport or commercialis domest traffic,A,10.540604,9.366968
315,Ordinance 649/SAS/2016 by National Civil Aviation Agency - Codeshare,codeshar oper must be approv by anac,A,13.57311,6.99309
316,Ordinance 649/SAS/2016 by National Civil Aviation Agency - Codeshare,compani not authoris to oper in brazil must present the air oper certif,A,14.755139,9.059494
317,Ordinance 649/SAS/2016 by National Civil Aviation Agency - Codeshare,foreign compani must be design by the respect countri to oper in brazil,A,15.485638,10.457584
318,Ordinance 649/SAS/2016 by National Civil Aviation Agency - Codeshare,foreign compani must be design by the respect countri to oper in brazil,B,15.463541,10.4456625
319,Resolution 338/2014 by National Civil Aviation Agency - Slots allocation,the first stage of slot alloc will onli process request compris seri of slot i.e . a minimum set of five slot alloc for the same air carrier for the same time on the same day of the week in consecut week,A,9.801671,19.405544
320,Resolution 338/2014 by National Civil Aviation Agency - Slots allocation,the first stage of slot alloc will onli process request compris seri of slot i.e . a minimum set of five slot alloc for the same air carrier for the same time on the same day of the week in consecut week,A,9.799423,19.407406
321,Resolution 338/2014 by National Civil Aviation Agency - Slots allocation,slot alloc process is primarili base on histor preced histor slot compris a seri of slot alloc to an air carrier at the previou equival season which entitl the firm to claim it alloc within the same coordin paramet in the next equival season a long a the airlin compli with the minimum regular oper not le than and the maximum toler delay of arriv or departur not le than minut after the histor preced the criterion for slot alloc are chang of histor slot and lastli new slot request from the pool which is the set of slot avail to alloc after previou alloc accord to histor slot and their chang,A,9.698784,19.498238
322,Resolution 338/2014 by National Civil Aviation Agency - Slots allocation,slot alloc process is primarili base on histor preced histor slot compris a seri of slot alloc to an air carrier at the previou equival season which entitl the firm to claim it alloc within the same coordin paramet in the next equival season a long a the airlin compli with the minimum regular oper not le than and the maximum toler delay of arriv or departur not le than minut after the histor preced the criterion for slot alloc are chang of histor slot and lastli new slot request from the pool which is the set of slot avail to alloc after previou alloc accord to histor slot and their chang,A,9.717587,19.479668
323,Resolution 338/2014 by National Civil Aviation Agency - Slots allocation,slot alloc process is primarili base on histor preced histor slot compris a seri of slot alloc to an air carrier at the previou equival season which entitl the firm to claim it alloc within the same coordin paramet in the next equival season a long a the airlin compli with the minimum regular oper not le than and the maximum toler delay of arriv or departur not le than minut after the histor preced the criterion for slot alloc are chang of histor slot and lastli new slot request from the pool which is the set of slot avail to alloc after previou alloc accord to histor slot and their chang,B,9.735149,19.462
324,Resolution 338/2014 by National Civil Aviation Agency - Slots allocation,the criterion for slot alloc aris from new request are i the continu of the previou subsequ season and lastli ii new oper the slot shall be firstli alloc to new entrant up to the percentag of slot from the pool that need to be alloc to new entrant which is determin by anac when it design an airport a coordin the remain slot shall be alloc to new entrant and incumb accord to the former criterion first continu of the season and then new oper,A,9.748091,19.44882
325,Resolution 338/2014 by National Civil Aviation Agency - Slots allocation,the criterion for slot alloc aris from new request are i the continu of the previou subsequ season and lastli ii new oper the slot shall be firstli alloc to new entrant up to the percentag of slot from the pool that need to be alloc to new entrant which is determin by anac when it design an airport a coordin the remain slot shall be alloc to new entrant and incumb accord to the former criterion first continu of the season and then new oper,A,9.734659,19.462072
