,name,text_clean,Category_New,x,y
632,Ordinance by Ports Secretariat 111/2013 - Ports Administration,it is a condit for maintain the port oper 's certif that the port oper is regular with the pool of port worker throughout the valid period of the certif,A,0.2331633,-3.3424938
633,Ordinance by Ports Secretariat 111/2013 - Ports Administration,it is a condit for maintain the port oper 's certif that the port oper is regular with the pool of port worker throughout the valid period of the certif,Others,0.22059543,-3.3302784
634,Decree-Law 794/1969- Ports operation,the articl of incorpor of the compani a soe a well a the payment of subscrib capit by the feder govern are exempt from tax fee and ani other tax burden includ in the feder govern 's compet,B,5.7093945,11.946618
635,Decree-Law 794/1969- Ports operation,the compani soe 's will have for five year from their incorpor exempt from import duti custom fee tax on industrialis product and other feder tax for the materi they need to carri out their servic observ the legal provis regard the exist of similar in the nation industri,B,5.650202,11.995571
636,Resolution 188/2021 by Investment Partnerships Program Council - SOE's,payment for share held by the feder govern must be made in cash and in nation currenc,A,8.422588,10.008162
637,Resolution 188/2021 by Investment Partnerships Program Council - SOE's,codesa employe and retire will be offer the right to purchas share held by the feder govern equival to ten percent of the amount held by the feder govern prior to the sale to the win bidder,A,9.369797,6.498647
638,Resolution 188/2021 by Investment Partnerships Program Council - SOE's,share not purchas by employe and retire must be purchas by the win bidder pay the equival valu offer to employe and retire of codesa within a maximum period of sixti day from the date of the financi settlement of the last offer to employe and retire of the compani,A,9.367182,6.5009975
639,Resolution 188/2021 by Investment Partnerships Program Council - SOE's,the new control within a period of three year from the date of signatur of the contract for the purchas and sale of the sharehold control of codesa will have the oblig to repurchas the share acquir by the employe and retire of the compani if they wish to sell them in the case that such share have been acquir within the scope of the offer to employe and retire and/or capit subscript,A,9.354818,6.529488
640,Resolution 188/2021 by Investment Partnerships Program Council - SOE's,the new control within a period of three year from the date of signatur of the contract for the purchas and sale of the sharehold control of codesa will have the oblig to repurchas the share acquir by the employe and retire of the compani if they wish to sell them in the case that such share have been acquir within the scope of the offer to employe and retire and/or capit subscript,B,9.3549185,6.5443215
641,Resolution 188/2021 by Investment Partnerships Program Council - SOE's,the contract for the purchas and sale of codesa share to be sign by the feder govern and by the win bidder of the auction must contain the follow condit relat to the transit of current codesa employe i prohibit of unfair dismiss for a period of twelv month count from the execut of the contract for the purchas and sale of codesa share ii oblig for codesa to prepar and present within a period of up to one hundr and eighti day count from the date of transfer of share a propos for an incent and voluntari termin plan pdiv and iii grant ani codesa employe who are dismiss after the transfer of share at codesa 's expens of a profession requalif program compat with the best market practic,A,9.239404,6.7378893
642,Resolution 188/2021 by Investment Partnerships Program Council - SOE's,in addit to the other restrict provid for in the legisl it is forbidden the individu particip in the auction of legal entiti is who on the date of submiss of the propos hold a lea contract in the organis port of vitória and barra do riacho,A,7.107337,9.49049
643,Resolution 188/2021 by Investment Partnerships Program Council - SOE's,in addit to the other restrict provid for in the legisl it is forbidden the individu particip in the auction of legal entiti is who on the date of submiss of the propos hold an adhes contract locat in the port complex of espírito santo that use the navig channel of the organis port or that handl for the most part relev cargo to these organis port,A,7.647611,8.402309
644,Resolution 188/2021 by Investment Partnerships Program Council - SOE's,after the settlement of the auction the win bidder must increas codesa 's share capit upon subscript and payment in cash of share repres the minimum valu of brl 499.91 and 64.3 of the goodwil of the bidder 's premium,A,9.406308,6.2401876
645,Normative Instrument 2102.01- SOE's - COMPANHIA DOCAS DO PARÁ - CDP,in the bid procedur for the acquisit of good cdp may indic brand or model provid it is justifi by the prepar of a studi technical-form,A,9.335611,11.2019005
646,Normative Instrument 2102.01- SOE's - COMPANHIA DOCAS DO PARÁ - CDP,in the bid procedur for the acquisit of good cdp may request certif of product qualiti or manufactur process includ under the environment aspect by ani compet offici institut or by an accredit entiti,B,8.395858,10.939995
647,Normative Instrument 2102.01- SOE's - COMPANHIA DOCAS DO PARÁ - CDP,perform guarante may be requir when contract work servic and purchas which must be present in up to fifteen consecut day after sign the contract,A,8.178688,9.066118
648,Internal Regulation - SOE's - COMPANHIA DOCAS DO CEARÁ-  CDC,the public notic may includ requir of brand or model,A,9.403487,11.21904
649,Internal Regulation - SOE's - COMPANHIA DOCAS DO CEARÁ-  CDC,when contract with a foreign legal entiti it will be requir that it ha in the countri legal represent with express power to receiv summon and respond administr or judici,A,5.4075146,12.629175
